192gms,,557gms,,1138gms,,2269gms,
X,Y,X,Y,X,Y,X,Y
5.975163163992897,2.004896420089146,6.015275534770196,0.6611777709856512,6.130335112959689,0.33484899666767287,6.250127041554225,0.16984826554328558
6.032177291297149,2.024276306764987,6.072308400555692,0.6739242353006794,6.187361614732686,0.34984832140712774,6.307178292264719,0.1760864664099686
6.089205914407645,2.038524678029633,6.129343741234941,0.6857945872284303,6.244446099730671,0.3443215845018024,6.364242978112707,0.17756862860286038
6.146229587730647,2.0545252740688333,6.186412669757929,0.6857748424717043,6.301518210259908,0.34317540953286363,6.421324634660691,0.1730431629972804
6.203260332178643,2.0680226918586704,6.243481598280916,0.6857550977149787,6.358560268507902,0.3526677421237183,6.478370228471186,0.18128390646345416
6.2602903695141405,2.081770427473444,6.300550526803904,0.685735352958253,6.415621772349641,0.35527633452882457,6.535435267875424,0.18264090974387814
6.317300607699644,2.102527062186435,6.357186865656808,0.697576960135271,6.472695297103878,0.35362952391001246,6.592498893054663,0.18449854867417503
6.3743408981663885,2.1126451893396307,6.410234509499673,0.688155880635041,6.529781903439361,0.34735183352987775,6.649567821577651,0.18447880391744942
6.43135714680814,2.131274122540663,6.471729255159036,0.6956083723846573,6.5868250223561065,0.3564686893833291,6.706636750100638,0.18445905916072336
6.488408751074883,2.1373871644948776,6.528741033839627,0.7158196718361793,6.643872383947849,0.36408363828716217,6.763705678623626,0.18443931440399775
6.541822778266108,2.1597239697036947,6.585756575368877,0.7346989228621479,6.70096570785208,0.3554279285701325,6.820774607146615,0.18441956964727213
6.602442309027135,2.174269554159537,6.642820200548116,0.7365565617924448,6.7628671846213395,0.35882751877484464,6.877843535669602,0.18439982489054652
6.6568785870020415,2.187918060133278,6.699889129071104,0.7365368170357192,6.812873214221541,0.37969087580170235,6.93491246419259,0.18438008013382046
6.7112881361244545,2.2110285798896125,6.756958057594091,0.7365170722789931,6.872116631533559,0.3751438024699265,6.991981392715577,0.18436033537709484
6.771138382878948,2.2153499201081144,6.814026986117081,0.7364973275222675,6.929166114462801,0.3820077978989498,7.049050321238565,0.18434059062036923
6.823615284299538,2.2397866684791747,6.871093439746319,0.737353695152819,6.98623221453579,0.38298932444196954,7.106119249761552,0.18432084586364317
6.882361984543453,2.2580290967074683,6.928108627719321,0.7563581050912553,7.043282758133782,0.389477843133589,7.163188178284542,0.18430110110691755
6.939369040722707,2.279912161632673,6.985156696423563,0.763722736170152,7.100389870731759,0.3759409358303003,7.220257106807529,0.18428135635019194
6.996405795626953,2.291281877910551,7.042224917834051,0.7639533092383628,7.157446778342252,0.3801765940974926,7.277326035330517,0.18426161159346588
7.053431236731201,2.3066566793874106,7.099293846357038,0.7639335644816367,7.214508989296491,0.3825348686776624,7.334394963853504,0.18424186683674026
7.110442889141702,2.3269126784505287,7.156327772811287,0.7763045520592602,7.2715524617694856,0.3915265656186451,7.391463892376492,0.18422212208001465
7.167475754927202,2.339659142765557,7.213365588384282,0.7872987915997336,7.328594873573729,0.400893739297032,7.44853246734323,0.18432753623575726
7.224514984725196,2.3501527466561574,7.27043451690727,0.787279046843008,7.385663802096716,0.40087399454030637,7.505585132278722,0.1900651014525674
7.28156128564819,2.3581431722973947,7.327503445430257,0.7872593020862819,7.445137919394575,0.39706977113225017,7.562669617276707,0.18453836454724248
7.338607233014932,2.3662587568511,7.384572373953245,0.7872395573295563,7.494665901056499,0.3823127809594493,7.6197396064684435,0.18414314305311175
7.395612874969188,2.3886424574261773,7.443799115195476,0.7885958127025288,7.551708666416993,0.39155479572536844,7.676808534991431,0.1841233982963857
7.452668368354678,2.393378751343242,7.495059844308803,0.8079584347455158,7.608730218402493,0.40830634523937803,7.733876756401918,0.18435397136459653
7.509680020765182,2.4136347504063607,7.555308252060349,0.8008332240092728,7.665795611362982,0.40953818960733424,7.790926592887412,0.19109280788115202
7.566721371900676,2.4233774008221523,7.587923503806535,0.7948789832045366,7.722896713504711,0.3981289838160045,7.847978550710406,0.1970806909228986
